Node Number = 3762
-2999.000000 5196.152400 4500.000000
-2999.000000 15588.457300 4500.000000
-2999.000000 25980.762100 4500.000000
-2999.000000 36373.067000 4500.000000
-2999.000000 46765.371800 4500.000000
-2999.000000 57157.676600 4500.000000
-2999.000000 67549.981500 4500.000000
-2999.000000 77942.286300 4500.000000
-2999.000000 88334.591200 4500.000000
-2999.000000 98726.896000 4500.000000
-2999.000000 109119.200900 4500.000000
-2999.000000 119511.505700 4500.000000
-2999.000000 129903.810600 4500.000000
-2999.000000 140296.115400 4500.000000
-2999.000000 150688.420300 4500.000000
-2999.000000 161080.725100 4500.000000
-2999.000000 171473.029900 4500.000000
-2999.000000 181865.334800 4500.000000
-2999.000000 192257.639600 4500.000000
-2999.000000 202649.944500 4500.000000
-2999.000000 213042.249300 4500.000000
-2999.000000 223434.554200 4500.000000
-2999.000000 233826.859000 4500.000000
-2999.000000 244219.163900 4500.000000
-2999.000000 254611.468700 4500.000000
-2999.000000 265003.773600 4500.000000
-2999.000000 275396.078400 4500.000000
-2999.000000 285788.383200 4500.000000
1.000000 0.000000 4500.000000
1.000000 10392.304800 4500.000000
1.000000 20784.609700 4500.000000
1.000000 31176.914500 4500.000000
1.000000 41569.219400 4500.000000
1.000000 51961.524200 4500.000000
1.000000 62353.829100 4500.000000
1.000000 72746.133900 4500.000000
1.000000 83138.438800 4500.000000
1.000000 93530.743600 4500.000000
1.000000 103923.048500 4500.000000
1.000000 114315.353300 4500.000000
1.000000 124707.658100 4500.000000
1.000000 135099.963000 4500.000000
1.000000 145492.267800 4500.000000
1.000000 155884.572700 4500.000000
1.000000 166276.877500 4500.000000
1.000000 176669.182400 4500.000000
1.000000 187061.487200 4500.000000
1.000000 197453.792100 4500.000000
1.000000 207846.096900 4500.000000
1.000000 218238.401800 4500.000000
1.000000 228630.706600 4500.000000
1.000000 239023.011400 4500.000000
1.000000 249415.316300 4500.000000
1.000000 259807.621100 4500.000000
1.000000 270199.926000 4500.000000
1.000000 280592.230800 4500.000000
1.000000 290984.535700 4500.000000
3001.000000 5196.152400 4500.000000
3001.000000 15588.457300 4500.000000
3001.000000 25980.762100 4500.000000
3001.000000 36373.067000 4500.000000
3001.000000 46765.371800 4500.000000
3001.000000 57157.676600 4500.000000
3001.000000 67549.981500 4500.000000
3001.000000 77942.286300 4500.000000
3001.000000 88334.591200 4500.000000
3001.000000 98726.896000 4500.000000
3001.000000 109119.200900 4500.000000
3001.000000 119511.505700 4500.000000
3001.000000 129903.810600 4500.000000
3001.000000 140296.115400 4500.000000
3001.000000 150688.420300 4500.000000
3001.000000 161080.725100 4500.000000
3001.000000 171473.029900 4500.000000
3001.000000 181865.334800 4500.000000
3001.000000 192257.639600 4500.000000
3001.000000 202649.944500 4500.000000
3001.000000 213042.249300 4500.000000
3001.000000 223434.554200 4500.000000
3001.000000 233826.859000 4500.000000
3001.000000 244219.163900 4500.000000
3001.000000 254611.468700 4500.000000
3001.000000 265003.773600 4500.000000
3001.000000 275396.078400 4500.000000
3001.000000 285788.383200 4500.000000
6001.000000 0.000000 4500.000000
6001.000000 10392.304800 4500.000000
6001.000000 20784.609700 4500.000000
6001.000000 31176.914500 4500.000000
6001.000000 41569.219400 4500.000000
6001.000000 51961.524200 4500.000000
6001.000000 62353.829100 4500.000000
6001.000000 72746.133900 4500.000000
6001.000000 83138.438800 4500.000000
6001.000000 93530.743600 4500.000000
6001.000000 103923.048500 4500.000000
6001.000000 114315.353300 4500.000000
6001.000000 124707.658100 4499.999999
6001.000000 135099.963000 4499.999999
6001.000000 145492.267800 4499.999999
6001.000000 155884.572700 4499.999999
6001.000000 166276.877500 4499.999999
6001.000000 176669.182400 4500.000000
6001.000000 187061.487200 4500.000000
6001.000000 197453.792100 4500.000000
6001.000000 207846.096900 4500.000000
6001.000000 218238.401800 4500.000000
6001.000000 228630.706600 4500.000000
6001.000000 239023.011400 4500.000000
6001.000000 249415.316300 4500.000000
6001.000000 259807.621100 4500.000000
6001.000000 270199.926000 4500.000000
6001.000000 280592.230800 4500.000000
6001.000000 290984.535700 4500.000000
9001.000000 5196.152400 4500.000000
9001.000000 15588.457300 4500.000000
9001.000000 25980.762100 4500.000000
9001.000000 36373.067000 4500.000000
9001.000000 46765.371800 4500.000000
9001.000000 57157.676600 4500.000000
9001.000000 67549.981500 4500.000000
9001.000000 77942.286300 4500.000000
9001.000000 88334.591200 4500.000000
9001.000000 98726.896000 4500.000000
9001.000000 109119.200900 4499.999999
9001.000000 119511.505700 4499.999999
9001.000000 129903.810600 4499.999999
9001.000000 140296.115400 4499.999998
9001.000000 150688.420300 4499.999998
9001.000000 161080.725100 4499.999999
9001.000000 171473.029900 4499.999999
9001.000000 181865.334800 4499.999999
9001.000000 192257.639600 4500.000000
9001.000000 202649.944500 4500.000000
9001.000000 213042.249300 4500.000000
9001.000000 223434.554200 4500.000000
9001.000000 233826.859000 4500.000000
9001.000000 244219.163900 4500.000000
9001.000000 254611.468700 4500.000000
9001.000000 265003.773600 4500.000000
9001.000000 275396.078400 4500.000000
9001.000000 285788.383200 4500.000000
12001.000000 0.000000 4500.000000
12001.000000 10392.304800 4500.000000
12001.000000 20784.609700 4500.000000
12001.000000 31176.914500 4500.000000
12001.000000 41569.219400 4500.000000
12001.000000 51961.524200 4500.000000
12001.000000 62353.829100 4500.000000
12001.000000 72746.133900 4500.000000
12001.000000 83138.438800 4500.000000
12001.000000 93530.743600 4499.999999
12001.000000 103923.048500 4499.999999
12001.000000 114315.353300 4499.999998
12001.000000 124707.658100 4499.999998
12001.000000 135099.963000 4499.999997
12001.000000 145492.267800 4499.999997
12001.000000 155884.572700 4499.999997
12001.000000 166276.877500 4499.999997
12001.000000 176669.182400 4499.999998
12001.000000 187061.487200 4499.999999
12001.000000 197453.792100 4499.999999
12001.000000 207846.096900 4500.000000
12001.000000 218238.401800 4500.000000
12001.000000 228630.706600 4500.000000
12001.000000 239023.011400 4500.000000
12001.000000 249415.316300 4500.000000
12001.000000 259807.621100 4500.000000
12001.000000 270199.926000 4500.000000
12001.000000 280592.230800 4500.000000
12001.000000 290984.535700 4500.000000
15001.000000 5196.152400 4500.000000
15001.000000 15588.457300 4500.000000
15001.000000 25980.762100 4500.000000
15001.000000 36373.067000 4500.000000
15001.000000 46765.371800 4500.000000
15001.000000 57157.676600 4500.000000
15001.000000 67549.981500 4500.000000
15001.000000 77942.286300 4500.000000
15001.000000 88334.591200 4499.999999
15001.000000 98726.896000 4499.999998
15001.000000 109119.200900 4499.999997
15001.000000 119511.505700 4499.999996
15001.000000 129903.810600 4499.999995
15001.000000 140296.115400 4499.999994
15001.000000 150688.420300 4499.999994
15001.000000 161080.725100 4499.999994
15001.000000 171473.029900 4499.999996
15001.000000 181865.334800 4499.999997
15001.000000 192257.639600 4499.999998
15001.000000 202649.944500 4499.999999
15001.000000 213042.249300 4500.000000
15001.000000 223434.554200 4500.000000
15001.000000 233826.859000 4500.000000
15001.000000 244219.163900 4500.000000
15001.000000 254611.468700 4500.000000
15001.000000 265003.773600 4500.000000
15001.000000 275396.078400 4500.000000
15001.000000 285788.383200 4500.000000
18001.000000 0.000000 4500.000000
18001.000000 10392.304800 4500.000000
18001.000000 20784.609700 4500.000000
18001.000000 31176.914500 4500.000000
18001.000000 41569.219400 4500.000000
18001.000000 51961.524200 4500.000000
18001.000000 62353.829100 4500.000000
18001.000000 72746.133900 4500.000000
18001.000000 83138.438800 4499.999999
18001.000000 93530.743600 4499.999998
18001.000000 103923.048500 4499.999996
18001.000000 114315.353300 4499.999993
18001.000000 124707.658100 4499.999991
18001.000000 135099.963000 4499.999988
18001.000000 145492.267800 4499.999987
18001.000000 155884.572700 4499.999988
18001.000000 166276.877500 4499.999990
18001.000000 176669.182400 4499.999993
18001.000000 187061.487200 4499.999995
18001.000000 197453.792100 4499.999997
18001.000000 207846.096900 4499.999999
18001.000000 218238.401800 4499.999999
18001.000000 228630.706600 4500.000000
18001.000000 239023.011400 4500.000000
18001.000000 249415.316300 4500.000000
18001.000000 259807.621100 4500.000000
18001.000000 270199.926000 4500.000000
18001.000000 280592.230800 4500.000000
18001.000000 290984.535700 4500.000000
21001.000000 5196.152400 4500.000000
21001.000000 15588.457300 4500.000000
21001.000000 25980.762100 4500.000000
21001.000000 36373.067000 4500.000000
21001.000000 46765.371800 4500.000000
21001.000000 57157.676600 4500.000000
21001.000000 67549.981500 4500.000000
21001.000000 77942.286300 4499.999999
21001.000000 88334.591200 4499.999997
21001.000000 98726.896000 4499.999994
21001.000000 109119.200900 4499.999990
21001.000000 119511.505700 4499.999985
21001.000000 129903.810600 4499.999980
21001.000000 140296.115400 4499.999976
21001.000000 150688.420300 4499.999976
21001.000000 161080.725100 4499.999978
21001.000000 171473.029900 4499.999983
21001.000000 181865.334800 4499.999989
21001.000000 192257.639600 4499.999993
21001.000000 202649.944500 4499.999996
21001.000000 213042.249300 4499.999998
21001.000000 223434.554200 4499.999999
21001.000000 233826.859000 4500.000000
21001.000000 244219.163900 4500.000000
21001.000000 254611.468700 4500.000000
21001.000000 265003.773600 4500.000000
21001.000000 275396.078400 4500.000000
21001.000000 285788.383200 4500.000000
24001.000000 0.000000 4500.000000
24001.000000 10392.304800 4500.000000
24001.000000 20784.609700 4500.000000
24001.000000 31176.914500 4500.000000
24001.000000 41569.219400 4500.000000
24001.000000 51961.524200 4500.000000
24001.000000 62353.829100 4499.999999
24001.000000 72746.133900 4499.999999
24001.000000 83138.438800 4499.999996
24001.000000 93530.743600 4499.999992
24001.000000 103923.048500 4499.999985
24001.000000 114315.353300 4499.999976
24001.000000 124707.658100 4499.999966
24001.000000 135099.963000 4499.999957
24001.000000 145492.267800 4499.999953
24001.000000 155884.572700 4499.999955
24001.000000 166276.877500 4499.999963
24001.000000 176669.182400 4499.999973
24001.000000 187061.487200 4499.999983
24001.000000 197453.792100 4499.999990
24001.000000 207846.096900 4499.999995
24001.000000 218238.401800 4499.999998
24001.000000 228630.706600 4499.999999
24001.000000 239023.011400 4500.000000
24001.000000 249415.316300 4500.000000
24001.000000 259807.621100 4500.000000
24001.000000 270199.926000 4500.000000
24001.000000 280592.230800 4500.000000
24001.000000 290984.535700 4500.000000
27001.000000 5196.152400 4500.000000
27001.000000 15588.457300 4500.000000
27001.000000 25980.762100 4500.000000
27001.000000 36373.067000 4500.000000
27001.000000 46765.371800 4500.000000
27001.000000 57157.676600 4499.999999
27001.000000 67549.981500 4499.999998
27001.000000 77942.286300 4499.999996
27001.000000 88334.591200 4499.999990
27001.000000 98726.896000 4499.999979
27001.000000 109119.200900 4499.999964
27001.000000 119511.505700 4499.999945
27001.000000 129903.810600 4499.999926
27001.000000 140296.115400 4499.999914
27001.000000 150688.420300 4499.999912
27001.000000 161080.725100 4499.999922
27001.000000 171473.029900 4499.999939
27001.000000 181865.334800 4499.999959
27001.000000 192257.639600 4499.999975
27001.000000 202649.944500 4499.999987
27001.000000 213042.249300 4499.999994
27001.000000 223434.554200 4499.999998
27001.000000 233826.859000 4499.999999
27001.000000 244219.163900 4500.000000
27001.000000 254611.468700 4500.000000
27001.000000 265003.773600 4500.000000
27001.000000 275396.078400 4500.000000
27001.000000 285788.383200 4500.000000
30001.000000 0.000000 4500.000000
30001.000000 10392.304800 4500.000000
